Nama Pengguna,Produk,Rating,Ulasan,Tanggal
S***o,NAH Project - Sneakers Unisex Flexknit V3.0 Carbon Black,bintang 5,"Barang sangat bagus sesuai ekspektasi, QC produk juga dilakukan. Semoga lem solnya kuat tahan lama, karena beda dengan tipe revived suede yang solnya lem + jahit. Sayang... ",Lebih dari 1 tahun lalu
Adi,NAH Project - Sepatu Sneakers Pria Wanita ODE Legion Blue,bintang 5,"pengiriman cepat, barang bagus dan packing aman",Lebih dari 1 tahun lalu
Normansatya,Sepatu Pria NAH Project - Flexknit V3.0 Triple Black,bintang 5,Nyaman sekali dipakainya. Bisa disejajarkan dengan sepatu-sepatu bermerek yg lebih mahal.,Lebih dari 1 tahun lalu
Imam,Sepatu Pria NAH Project - Audacity Black White,bintang 5,sepatu keren,Lebih dari 1 tahun lalu
M,NAH Project - Sepatu Sneakers Unisex Flexknit V3.0 High Risk Red,bintang 5,"Ini sih keren menurutku, apalagi sudah ketiga kalinya beli sneaker/sepatu di NAHProject. Kereeen , packingnya sekarang lebih baik dan responnya pun luar biasa baiknya.. s... ",Lebih dari 1 tahun lalu
dodosolsolsisireresolsol,Sepatu Pria NAH Project - Flexknit V3.0 Triple Black,bintang 5,"mendarat dengan baik, 
Thank you NAH PROJECT team, 
enteng banget serasa tak pakai sepatu. Mantap👍👍👍
sukses selalu",Lebih dari 1 tahun lalu
N***o,NAH Project - Sneakers Unisex Flexknit V3.0 Carbon Black,bintang 5,"respon penjual cepat, pengiriman cepat sekali pesan jum'at dan barang datang sabtu. barang sampe dengan aman",Lebih dari 1 tahun lalu
D***a,NAH Project - Sepatu Sneakers Putih Pria Wanita ODE All White,bintang 4,"Jahitannya kurang rapih sebelah, untuk pemakaian nyaman",Lebih dari 1 tahun lalu
A***a,NAH Project - Sneakers Unisex Flexknit V3.0 Carbon Black,bintang 5,Bagusss!!,Lebih dari 1 tahun lalu
Azhar,NAH Project - Sneakers Unisex Flexknit V3.0 Carbon Black,bintang 5,Sepatunya nyaman Bahannya berkualitas Desainnya keren 👍 Proses pesanan cepat Mantap modelnya 👟,Lebih dari 1 tahun lalu
Riswan,NAH Project Maru Sandals Opal-Grey,bintang 5,wes keren sepatunya mantap,Lebih dari 1 tahun lalu
B***i,NAH Project - Sneakers Unisex Flexknit V3.0 Carbon Black,bintang 5,muanteeebbbb,Lebih dari 1 tahun lalu
Deni,NAH Project x Evos - Tees Durance Ivory,bintang 5,"puas sangat, barang sesuai, sama tumben2an sicepat ngirimnya sesuai nama, cepat.",Lebih dari 1 tahun lalu
maulana,Sepatu Pria NAH Project - Yoga Flexknit V2.0 Triple White,bintang 5,Keren bro,Lebih dari 1 tahun lalu
Radzqi,Sepatu Pria NAH Project - Yoga Flexknit V2.0 Triple White,bintang 5,"ada sedikit flek noda coklat di sepatunya, harap diperketat lagi qc dalam produksinya 🙏🏽 karena barang cukup bagus.",Lebih dari 1 tahun lalu
B***i,Sepatu Pria NAH Project - Yoga Flexknit V2.0 Triple White,bintang 5,bagus nyaman,Lebih dari 1 tahun lalu
D***n,Sepatu Pria NAH Project - Yoga Flexknit V2.0 Triple White,bintang 5,"perfect, sepatu nyaman & enteng banget berasa pake kaos kaki only",Lebih dari 1 tahun lalu
Wahyu,NAH Project x Evos - Windbreaker Immortal Savana Ivory,bintang 3,Bagus tapi bahan nya tipis,Lebih dari 1 tahun lalu
Sakata,Sepatu Pria NAH Project - Audacity Black White,bintang 5,"keren, lokal pride",Lebih dari 1 tahun lalu
Bina,Sepatu Pria NAH Project - Yoga Flexknit V2.0 Triple White,bintang 5,"puas sih sama pelayanannya, tapi ternyata size terbesar sepatu NAH Project pun gak cukup dikenal kaki saya, sad lah.",Lebih dari 1 tahun lalu
Ferdy,Sepatu Wanita NAH Project - Harumkan Indonesia Muted Black,bintang 5,"Asli, baru kali ini merasa bangga banget beli sneakers asli buatan Indonesia! Sepatu NAH Project kolaborasi dgn AXE ini bener2 well designed dan well made. Materialnya ku... ",Lebih dari 1 tahun lalu
K***y,NAH Project x Evos - Athena Cap Hypoterm Navy White,bintang 5,nyaman di pakenya,Lebih dari 1 tahun lalu
Yosep,NAH Project x Evos - Windbreaker Immortal Savana Ivory,bintang 5,mantap min keren,Lebih dari 1 tahun lalu
Khaqul,Sepatu Pria NAH Project - Yoga Flexknit V2.0 Triple White,bintang 5,"Best buy so far
fits well
looks dope 
the only store so far that double boxed its product 
nyampe rumah box nya masih ada bentuknya
Great Job NAH Project",Lebih dari 1 tahun lalu
I***n,Sepatu Wanita NAH Project - Harumkan Indonesia Muted Black,bintang 5,"produk bagus, sesuai ukuran dan warna,",Lebih dari 1 tahun lalu
Ibel,Sepatu Pria NAH Project - Audacity Black Dash,bintang 5,"Barang sesuai gambar, tapi box luarnya penyok.
Ternyata tipenya yg sepatu yang tebal.",Lebih dari 1 tahun lalu
Jessica,Sneakers NAH Project - NAH x Evos Legendary,bintang 5,sepatunya keren dan ringan......pas utk dipake mobile,Lebih dari 1 tahun lalu
agung,Sepatu Pria NAH Project - Audacity Black White,bintang 5,"kualitas bagus.ga sabar nunggu stok no43 pesen no 42,kesempitan.wkwkwkkw",Lebih dari 1 tahun lalu
I***l,Sepatu Pria NAH Project - Yoga Flexknit V2.0 Triple White,bintang 5,Desainnya keren 👍. Sepatunya nyaman. Mantap modelnya 👟. Proses pesanan cepat. Bahannya berkualitas.,Lebih dari 1 tahun lalu
Rahmadani,Sepatu Pria NAH Project - Audacity Black White,bintang 5,"Mendarat dengan selamat, nambah lagi ni koleksi produk NAH",Lebih dari 1 tahun lalu
Aloysius,NAH Project Chibi Maru Sandals Opal-Gray,bintang 5,Ukurannya pas banget dan super nyaman dipake! Top banget lah NAH Project memang!,Lebih dari 1 tahun lalu
A***a,Sepatu Wanita NAH Project - Harumkan Indonesia Muted Black,bintang 5,walau dibungkus sekedarnya tapi barang aman sampai tujuan. terima kasih hadiah kaus kakinya.,Lebih dari 1 tahun lalu
